n,rt_qs,c_qs
1000000,275727,24601955
1000000,266031,25872721
1000000,263434,24405256
1000000,264551,24082156
1000000,265258,24845451
1000000,287806,25511748
1000000,267894,24178657
1000000,258115,25142576
1000000,270042,25674951
1000000,276204,24346091
1000000,280446,24000298
1000000,261926,24485018
1000000,270547,24890933
1000000,274180,24788110
1000000,289657,26470844
1000000,265340,23482855
1000000,273394,24234011
1000000,260281,24118015
1000000,288805,24859126
1000000,295217,24736571
1000000,307839,24765707
1000000,323493,25162329
1000000,291076,25251954
1000000,288841,23697118
1000000,341659,26191230
1000000,302863,23874723
1000000,303161,25352673
1000000,295685,24437335
1000000,296044,24137723
1000000,321119,24725268
1000000,311476,25056820
1000000,255779,25233504
1000000,265614,24917000
1000000,258488,25458556
1000000,261590,24139622
1000000,264900,25398720
1000000,274357,24767773
1000000,272478,24441171
1000000,294747,23942157
1000000,306747,25004652
1000000,276432,25272658
1000000,287010,25107001
1000000,280778,24072533
1000000,277517,26353212
1000000,279436,26811609
1000000,259635,24676941
1000000,268699,24843916
1000000,264694,26469415
1000000,263958,24138497
1000000,257729,23982695
1000000,266195,24529266
1000000,261719,24644972
1000000,258336,25130491
1000000,261185,25610408
1000000,259750,23842136
1000000,255736,24453817
1000000,265561,25788381
1000000,260738,24631698
1000000,266926,25214510
1000000,252478,25287591
1000000,263665,25343919
1000000,262657,24678750
1000000,260396,25656853
1000000,258257,24225874
1000000,267980,26305298
1000000,257609,24354242
1000000,266393,25421832
1000000,261875,24712307
1000000,257986,24246518
1000000,267767,25038283
1000000,259965,24134282
1000000,250551,24904816
1000000,254748,23999729
1000000,253353,23947433
1000000,261498,24785337
1000000,263555,24741231
1000000,265276,24045517
1000000,263072,24800008
1000000,260189,24515713
1000000,261125,24405076
1000000,272489,26771997
1000000,258373,24321653
1000000,256988,24836938
1000000,261946,25127373
1000000,271081,25342815
1000000,259044,25194210
1000000,260854,24619768
1000000,250244,24228219
1000000,265249,24503055
1000000,260244,25137619
1000000,259022,24594379
1000000,259424,24814686
1000000,255598,23809550
1000000,257606,24118661
1000000,258524,24587024
1000000,264381,24668113
1000000,254082,24101499
1000000,263344,24941518
1000000,267206,26072074
1000000,254837,24493459
1000000,262165,24256666
1000000,254768,24027850
1000000,261821,24418678
1000000,267744,24684643
1000000,265778,24441239
1000000,268113,25454135
1000000,269345,24579983
1000000,262103,24639507
1000000,275256,26307863
1000000,263055,24188314
1000000,261866,24252570
1000000,259416,24491929
1000000,263956,24646486
1000000,253933,24503082
1000000,265436,25188904
1000000,253801,25226599
1000000,267332,24941629
1000000,255404,25146329
1000000,255215,24650048
1000000,256331,24538650
1000000,260670,24171016
1000000,276134,26727273
1000000,251943,24649127
1000000,261488,24667869
1000000,267329,25391033
1000000,249291,24110001
1000000,261896,24078911
1000000,264904,24974088
1000000,261877,25558961
1000000,267211,25599439
1000000,258346,24226316
1000000,258392,24097441
1000000,261710,24774448
1000000,255180,24530696
1000000,265586,24329396
1000000,260226,24398348
1000000,258038,24427358
1000000,259742,24278778
1000000,263382,24358540
1000000,263130,25355042
1000000,264484,24286519
1000000,263261,25188608
1000000,269916,25912443
1000000,260802,24763867
1000000,267239,25821374
1000000,263102,26086695
1000000,263494,23954313
1000000,255564,24757969
1000000,259235,24470844
1000000,268351,24492932
1000000,258600,24917303
1000000,261004,24603915
1000000,255940,24713845
1000000,260252,25520953
1000000,260913,24686026
1000000,253521,24887700
1000000,255032,24778139
1000000,259119,24927969
1000000,264690,24314425
1000000,258040,24957464
1000000,268420,25424693
1000000,255527,24459230
1000000,262401,24291020
1000000,258911,24991102
1000000,252860,25018849
1000000,255663,24808081
1000000,264335,24497347
1000000,254278,24115635
1000000,256297,24174649
1000000,257718,23344005
1000000,258660,25034794
1000000,258251,25573550
1000000,253537,23916533
1000000,254734,24402173
1000000,262789,25271534
1000000,250001,23792572
1000000,253217,24614101
1000000,261698,24407382
1000000,267966,24661190
1000000,263070,24975609
1000000,266845,25455863
1000000,256573,24913807
1000000,257731,24759204
1000000,252688,24632144
1000000,258004,24375358
1000000,269380,24899494
1000000,253054,24924354
1000000,260011,25159837
1000000,260743,24352408
1000000,263311,24794904
1000000,254137,25119995
1000000,263361,25473017
1000000,258479,24917622
1000000,269164,25992714
1000000,257743,25711309
1000000,258324,24249605
1000000,265259,25152185
1000000,270531,25567456
1000000,257116,24083252
1000000,263725,24578768
1000000,276788,25363427
1000000,257858,24086500
1000000,264847,25091087
1000000,256972,24297482
1000000,267074,24791462
1000000,251519,23748489
1000000,260305,25221048
1000000,277891,26469891
1000000,259693,24814601
1000000,261042,24538937
1000000,259865,24484842
1000000,260195,24644143
1000000,265364,24852589
1000000,254274,23518391
1000000,258785,24542298
1000000,260692,25174267
1000000,259464,24498058
1000000,253623,24323651
1000000,263597,25409357
1000000,259849,24551694
1000000,275672,26312060
1000000,252522,24320861
1000000,267115,25273902
1000000,254600,23683611
1000000,254722,24786311
1000000,258497,24105611
1000000,254425,24602267
1000000,259862,24742652
1000000,265690,24558609
1000000,251718,24402173
1000000,255265,24432792
1000000,257993,24142403
1000000,267306,24873730
1000000,258325,24292542
1000000,252639,23731060
1000000,257676,24060892
1000000,255534,24856762
1000000,262800,25386662
1000000,261260,24220928
1000000,254177,24462985
1000000,258126,23967767
1000000,259194,25216966
1000000,252566,24585277
1000000,262014,24572775
1000000,259645,25004588
1000000,256515,25117206
1000000,261174,24440133
1000000,256477,26102766
1000000,256800,24729267
1000000,256658,25367914
1000000,264645,25340284
1000000,252300,24483107
1000000,256132,24709519
1000000,265227,25130897
1000000,259299,24577403
1000000,266134,25216656
1000000,256029,25011152
1000000,253485,23975663
1000000,252423,24544926
1000000,270289,25307905
1000000,257917,24300587
1000000,261110,24950039
1000000,260471,24715414
1000000,256299,24442482
1000000,253677,23829606
1000000,261134,24583379
1000000,261857,23986429
1000000,252777,24317235
1000000,252472,23936950
1000000,254909,24049582
1000000,259226,24693391
1000000,259592,25114752
1000000,264171,24962812
1000000,253324,23982911
1000000,266716,25843160
1000000,262981,24446883
1000000,254292,24288316
1000000,263538,24939189
1000000,260842,24669895
1000000,253593,24033870
1000000,258567,24792860
1000000,261072,25019857
1000000,253472,24572093
1000000,264668,25302316
1000000,257126,24389280
1000000,262133,24691483
1000000,253413,24945091
1000000,256008,23752425
1000000,254092,23848798
1000000,259649,24273923
1000000,259225,24746259
1000000,272076,25842085
1000000,249330,24173424
1000000,259792,24052374
1000000,260500,24541688
1000000,264135,25525937
1000000,252041,23979162
1000000,259552,24755469
1000000,252853,24602391
1000000,271817,25892676
1000000,258928,24897221
1000000,255827,24663846
1000000,260629,24807528
1000000,253896,24507646
1000000,273032,26131504
1000000,250179,23967023
1000000,251519,24591223
1000000,257330,24272531
1000000,260731,24162733
1000000,253513,24469577
1000000,264175,25142280
1000000,256229,25500450
1000000,267612,25228694
1000000,251902,23945042
1000000,257859,24534496
1000000,261356,25078288
1000000,256009,24365106
1000000,258095,25171484
1000000,259775,24153131
1000000,259265,24249802
1000000,273283,25929063
1000000,252485,23916244
1000000,265552,24761256
1000000,249295,24449203
1000000,257366,24304394
1000000,261475,25369238
1000000,253009,24403075
1000000,251587,24561671
1000000,252558,24822347
1000000,263778,25636275
1000000,261923,25559105
1000000,270461,24440607
1000000,256167,24041729
1000000,251493,23830392
1000000,263505,24763081
1000000,265803,25300726
1000000,257504,24722649
1000000,265478,25885999
1000000,261983,24726297
1000000,257610,24835492
1000000,261254,24236539
1000000,259025,24791942
1000000,253453,24026458
1000000,267160,24668416
1000000,264802,24121356
1000000,256681,24587014
1000000,271615,23797616
1000000,277271,26406166
1000000,266201,26589696
1000000,257536,25126988
1000000,258239,24602416
1000000,258130,24661535
1000000,259765,25236295
1000000,256400,24546359
1000000,259675,25734135
1000000,261590,24806900
1000000,258207,24451261
1000000,261160,24165463
1000000,253795,24898375
1000000,258651,24411630
1000000,257901,24941469
1000000,265406,25431930
1000000,257994,24115642
1000000,254488,24578255
1000000,259792,25069141
1000000,260004,24492564
1000000,254868,23660594
1000000,256939,24725864
1000000,255326,24603273
1000000,261932,24804188
1000000,255723,24629546
1000000,258574,24110761
1000000,252154,24526477
1000000,255126,24095594
1000000,258006,24911930
1000000,256881,24048937
1000000,250271,24877528
1000000,253156,24742583
1000000,252916,24584322
1000000,254817,24423789
1000000,260261,26256450
1000000,259216,24862003
1000000,258273,24523643
1000000,252990,24384220
1000000,265046,25166448
1000000,256618,23694766
1000000,261347,24696761
1000000,262199,24678880
1000000,255296,24391768
1000000,258388,24954494
1000000,259948,23956326
1000000,254282,24082857
1000000,249859,23955249
1000000,266757,25082250
1000000,259481,25091493
1000000,253446,23586748
1000000,261256,25158766
1000000,265245,25485869
1000000,250121,24052740
1000000,259501,24880662
1000000,262700,25513286
1000000,260459,25078131
1000000,248892,24098243
1000000,257920,24482559
1000000,267175,25678145
1000000,254730,24469948
1000000,271171,24892603
1000000,262851,26361495
1000000,254295,24174588
1000000,262848,24038340
1000000,253926,24273750
1000000,261540,25233733
1000000,268185,25970788
1000000,251005,25074749
1000000,258282,25370002
1000000,261040,25345780
1000000,258095,24207679
1000000,275495,27472234
1000000,259888,24447394
1000000,254230,24362635
1000000,254155,24617134
1000000,257715,24290195
1000000,264482,25070918
1000000,253572,24740882
1000000,274593,26751524
1000000,252981,24179397
1000000,252786,24391171
1000000,256100,25047310
1000000,263166,24834908
1000000,254885,24426288
1000000,254726,25094116
1000000,255666,24746178
1000000,253768,24522870
1000000,259407,24908992
1000000,255297,24789723
1000000,253143,24312035
1000000,256029,25084961
1000000,258841,24284406
1000000,253207,24319201
1000000,250640,24168247
1000000,259522,25307451
1000000,256834,24390290
1000000,254396,24002959
1000000,259765,25151793
1000000,259294,24295969
1000000,253920,23609764
1000000,254809,24523590
1000000,258104,25155898
1000000,277335,26306546
1000000,253060,24606975
1000000,262410,26000934
1000000,254512,24187722
1000000,263318,25345156
1000000,254624,24675374
1000000,257963,24391928
1000000,261547,25269271
1000000,257136,24880926
1000000,254913,23785289
1000000,258986,24801625
1000000,257380,25133564
1000000,257386,24101856
1000000,256011,25498283
1000000,262800,25288949
1000000,265455,25589357
1000000,263339,24660130
1000000,273260,25466272
1000000,252844,24792000
1000000,264483,24459439
1000000,253629,24219582
1000000,254488,24188066
1000000,258225,24564807
1000000,271309,26694308
1000000,257257,25207921
1000000,269426,25561355
1000000,254659,23752741
1000000,269488,25889080
1000000,258427,24510683
1000000,252665,24770249
1000000,254450,24766061
1000000,275942,24775662
1000000,253024,23820549
1000000,256563,24406417
1000000,260975,24967909
1000000,252193,24670323
1000000,255321,23943085
1000000,256177,24830915
1000000,268984,25906576
1000000,269102,25626759
1000000,256026,25130164
1000000,251623,24338782
1000000,257893,25332504
1000000,256271,24060322
1000000,252605,24486106
1000000,254489,23929946
1000000,253401,24105779
1000000,253331,25432833
1000000,259602,24702015
1000000,255685,24578311
1000000,256231,24425164
1000000,259413,24572625
1000000,257825,24697534
1000000,256070,25091364
1000000,254543,25157194
1000000,261360,25921049
1000000,279792,26269960
1000000,263286,24512418
1000000,261480,24897704
1000000,265034,25302627
1000000,254107,24779040
1000000,254443,24561839
1000000,269069,25566943
1000000,253627,23843333
1000000,259167,25092022
1000000,252074,25031172
1000000,262783,24569119
1000000,263863,25040257
1000000,258101,24918903
1000000,261660,24780284
1000000,250004,24803230
1000000,257436,24049033
1000000,259669,24296865
1000000,260409,25414361
1000000,247627,25149491
1000000,255566,24679136
1000000,259647,24869556
1000000,256394,25132558
1000000,257065,24969952
1000000,259328,24941599
1000000,253935,24066769
1000000,261594,25567423
1000000,254994,24754844
1000000,257533,24187614
1000000,263823,25609021
1000000,261603,25115884
1000000,257702,24481316
1000000,265880,25067423
1000000,267865,25803506
1000000,256280,25424033
1000000,265992,25535218
1000000,257242,24473453
1000000,249159,24734607
1000000,255891,23980036
1000000,266472,26655634
1000000,256506,24959548
1000000,262912,24901186
1000000,257441,24551296
1000000,257954,24467969
1000000,261005,24894288
1000000,253703,24172895
1000000,261073,24676193
1000000,255761,24432957
1000000,258066,24089572
1000000,255517,25046203
1000000,261428,25249926
1000000,259521,24045247
1000000,259079,24964261
1000000,261199,24746585
1000000,264060,25026530
1000000,252947,24631686
1000000,256978,24516814
1000000,254020,24142899
1000000,251897,25574876
1000000,255053,23905404
1000000,265801,25168028
1000000,258854,23687028
1000000,253329,24758457
1000000,264143,26030286
1000000,259012,25111903
1000000,253256,24168403
1000000,261160,24773324
1000000,258816,25048755
1000000,258167,25443697
1000000,267064,24140240
1000000,266808,25077679
1000000,249262,24234384
1000000,256364,25527926
1000000,265502,24687493
1000000,256763,24544882
1000000,255493,24432007
1000000,263911,23833964
1000000,251383,24428179
1000000,260171,24787893
1000000,256393,25285863
1000000,259946,24499139
1000000,268622,25265735
1000000,250823,23921040
1000000,252601,24992150
1000000,250690,24542283
1000000,249837,24995679
1000000,262269,25286088
1000000,260972,24540126
1000000,259259,24343755
1000000,255825,24153315
1000000,254065,24357297
1000000,256400,24069562
1000000,257821,25372841
1000000,254359,24639656
1000000,260939,24855524
1000000,256211,24727416
1000000,285982,26936421
1000000,255339,25691582
1000000,261170,24119200
1000000,256079,24865002
1000000,255560,23861525
1000000,252873,24363643
1000000,260891,25770780
1000000,264070,26508397
1000000,252155,23433939
1000000,252082,24535564
1000000,253639,25151100
1000000,269662,25196452
1000000,261062,24304617
1000000,272210,26909121
1000000,258424,25237933
1000000,283297,26059502
1000000,253858,25633384
1000000,259166,24675612
1000000,267087,25372794
1000000,247750,24674545
1000000,258592,24722813
1000000,252812,25096681
1000000,261878,25565126
1000000,263189,25215425
1000000,254713,24882250
1000000,259209,24375861
1000000,264423,25149022
1000000,258529,24785791
1000000,259770,24855609
1000000,260459,25328125
1000000,257634,24860010
1000000,255916,25471786
1000000,255224,24848685
1000000,256449,24865850
1000000,250415,23890434
1000000,275161,25428469
1000000,253672,25041635
1000000,258720,24831207
1000000,249467,24122161
1000000,257460,24587309
1000000,262616,24589062
1000000,259953,25456153
1000000,255098,23985539
1000000,262063,25538995
1000000,253406,24303557
1000000,263488,24727085
1000000,255884,24120455
1000000,253249,24556808
1000000,261302,24997826
1000000,251523,24605092
1000000,251657,23933322
1000000,257495,24744672
1000000,253839,25111048
1000000,252411,24116444
1000000,252796,24462115
1000000,258531,24651352
1000000,258140,23958409
1000000,249747,23910183
1000000,258724,24642535
1000000,256097,24412091
1000000,261891,26868972
1000000,264371,25326740
1000000,259657,24596768
1000000,252314,24375251
1000000,258357,24633364
1000000,257529,24905652
1000000,252819,23971389
1000000,256561,24464519
1000000,256995,25926697
1000000,261356,24661860
1000000,259902,24157301
1000000,260325,24659125
1000000,260722,25934520
1000000,257314,24954540
1000000,252685,25603440
1000000,252191,24381752
1000000,255771,24607047
1000000,259061,25676967
1000000,254433,23655089
1000000,249326,24437838
1000000,263210,24598213
1000000,258699,24785536
1000000,261628,24831903
1000000,257937,24042066
1000000,249409,24322320
1000000,255648,24650487
1000000,254602,25616783
1000000,258185,24820909
1000000,259638,26081938
1000000,259438,24299732
1000000,261310,25327519
1000000,257214,24171887
1000000,266625,25901423
1000000,250955,24671627
1000000,258391,25431110
1000000,258421,24503382
1000000,253508,25548394
1000000,257797,24328291
1000000,258722,25323943
1000000,251499,25143083
1000000,261160,23981201
1000000,260209,25407211
1000000,262592,24810882
1000000,262806,24587083
1000000,251639,24307000
1000000,262721,25829868
1000000,250368,24041489
1000000,256429,24444244
1000000,258926,24761507
1000000,252160,24326688
1000000,256424,24767859
1000000,256881,24640810
1000000,259231,25245366
1000000,259900,24474197
1000000,263152,25242347
1000000,250957,24043986
1000000,255087,23898558
1000000,262248,25324491
1000000,258229,24595027
1000000,253829,24043586
1000000,256792,25725579
1000000,257270,24847596
1000000,258687,24655645
1000000,254226,24873409
1000000,255438,23950409
1000000,258160,24963811
1000000,247732,24214454
1000000,255835,23976568
1000000,256793,24734744
1000000,259739,25494735
1000000,269102,26436895
1000000,261185,24714728
1000000,262027,24649506
1000000,271901,26156532
1000000,256289,25185041
1000000,249030,24854079
1000000,249722,24636396
1000000,252941,24847067
1000000,250322,24511056
1000000,260688,24371491
1000000,257874,24207437
1000000,256779,24580009
1000000,255571,24926321
1000000,253960,24620132
1000000,253665,23972248
1000000,251544,24104151
1000000,255630,23898645
1000000,252377,24989658
1000000,257765,24849221
1000000,257339,24526281
1000000,255784,24765042
1000000,255860,24852800
1000000,257219,24104208
1000000,263007,25029637
1000000,244372,24023787
1000000,256530,24026467
1000000,248855,23933961
1000000,262816,25389868
1000000,260329,24929530
1000000,252593,24926176
1000000,267782,24936152
1000000,253195,23952864
1000000,260629,25670679
1000000,272385,27345664
1000000,251158,25196710
1000000,255871,24364533
1000000,264168,25018262
1000000,256613,24569865
1000000,259969,25870640
1000000,257228,24125551
1000000,255478,24277873
1000000,267941,25644464
1000000,258699,25417078
1000000,253095,24570567
1000000,250160,23751937
1000000,262252,25648933
1000000,249724,24021495
1000000,261404,24654116
1000000,255947,24748945
1000000,265093,24690282
1000000,257513,25706589
1000000,260300,24170769
1000000,256650,24119776
1000000,255925,24293292
1000000,269241,25843798
1000000,259653,25172529
1000000,257307,24563834
1000000,262617,24887237
1000000,261267,25184908
1000000,251684,24231489
1000000,257025,24048898
1000000,266531,25033494
1000000,256202,24185431
1000000,257909,24259808
1000000,250221,25143964
1000000,266956,25434563
1000000,263521,25048470
1000000,256575,24148912
1000000,251588,24533147
1000000,259512,24650457
1000000,247578,25896921
1000000,250207,24385447
1000000,254135,24712511
1000000,255910,24943082
1000000,257035,25199445
1000000,252888,23850225
1000000,252456,25029131
1000000,252392,24111140
1000000,258672,24744029
1000000,263404,25650403
1000000,267393,25091854
1000000,255911,25993785
1000000,262284,24744674
1000000,257371,24274077
1000000,253999,24396737
1000000,258866,25246449
1000000,251337,23727696
1000000,260326,25436638
1000000,261452,24815290
1000000,254885,24111937
1000000,248628,23667101
1000000,255327,24541206
1000000,253936,24182405
1000000,283482,25030080
1000000,261619,24275419
1000000,258099,24037345
1000000,254979,23876710
1000000,266619,24935236
1000000,252306,24678900
1000000,260851,24634711
1000000,258978,25028169
1000000,256218,24699987
1000000,256239,23928358
1000000,259490,25276424
1000000,261363,25657033
1000000,265466,25243325
1000000,256800,25553480
1000000,253352,24099671
1000000,258811,25012372
1000000,255688,25146873
1000000,256230,24737650
1000000,262056,25359094
1000000,253842,24680492
1000000,257466,24435307
1000000,253947,24508939
1000000,259175,24609767
1000000,269352,25777904
1000000,253683,24847247
1000000,255088,24135463
1000000,253777,24849440
1000000,249560,24264480
1000000,259087,24552621
1000000,273667,26580967
1000000,260968,24490155
1000000,250338,24016493
1000000,249924,23868685
1000000,253569,24718407
1000000,263081,24608271
1000000,259317,24618759
1000000,258729,24122201
1000000,255544,24024634
1000000,259587,25520322
1000000,261527,25263985
1000000,270710,24767485
1000000,258666,24901763
1000000,254742,23791009
1000000,267344,26128776
1000000,257404,24845670
1000000,259712,24890062
1000000,251279,23970631
1000000,260817,25912390
1000000,255263,24352184
1000000,259495,25170435
1000000,267251,24957215
1000000,263504,25376313
1000000,259831,24662132
1000000,253285,24440486
1000000,252853,24257983
1000000,258297,24902645
1000000,258945,24495608
1000000,250706,24296464
1000000,260235,24952947
1000000,251213,23911193
1000000,248309,24372649
1000000,261077,24767131
1000000,256169,24713112
1000000,264347,26488085
1000000,260062,24928510
1000000,253625,24176478
1000000,263736,24675452
1000000,260393,25327405
1000000,263377,24686272
1000000,249197,24620336
1000000,260957,24718513
1000000,258885,24817265
1000000,249899,24249962
1000000,256298,25434858
1000000,252083,24828607
1000000,258599,24679354
1000000,254501,24216779
1000000,264458,25114616
1000000,252913,24531705
1000000,258538,24566773
1000000,262696,24229840
1000000,258105,24861663
1000000,258572,24760741
1000000,262326,24464903
1000000,264058,25711006
1000000,257129,25432030
1000000,263955,24272025
1000000,255593,25123264
1000000,254519,24308372
1000000,263782,25065127
1000000,256675,24759969
1000000,253568,24810632
1000000,262250,25433320
1000000,268715,25858905
1000000,255433,24020461
1000000,249497,24100247
1000000,255683,24731684
1000000,254087,24442979
1000000,264865,25786877
1000000,250011,25359203
1000000,252460,24611750
1000000,250780,25280065
1000000,256279,24555905
1000000,252260,24830902
1000000,252578,24625329
1000000,264680,24993720
1000000,257943,24934376
1000000,268196,25911897
1000000,258640,24450380
1000000,252898,24679948
1000000,253493,23485812
1000000,258566,24320665
1000000,256491,24839773
1000000,257832,24442703
1000000,250245,23807796
1000000,250353,24899012
1000000,266532,25072347
1000000,260824,25158671
1000000,261479,26230850
1000000,260004,25051349
1000000,253769,24138421
1000000,257506,24206373
1000000,258033,24265606
1000000,254385,24319418
1000000,259922,24427134
1000000,258992,24737267
1000000,256894,24454754
1000000,250935,23998364
1000000,256786,24208674
1000000,259489,24551323
1000000,268129,25165996
1000000,254433,24419873
1000000,263525,26294839
1000000,257702,24619696
1000000,251586,25306967
1000000,260260,24933179
1000000,249359,24693979
1000000,251793,23959572
1000000,260280,24679157
1000000,253539,24372734
1000000,270824,25264667
1000000,260896,24383073
1000000,251464,24827848
1000000,250478,24304984
1000000,261396,24991473
1000000,251929,23992781
1000000,259615,24284349
1000000,255238,24481798
1000000,259867,24451977
1000000,261695,25642878
1000000,259793,25023132
1000000,259409,24489180
1000000,258171,25057089
1000000,251542,24323190
1000000,248150,24628234
1000000,258722,24153249
1000000,252963,24174179
1000000,267553,26438294
1000000,259145,24528647
1000000,255657,24643203
1000000,252232,24350163
1000000,272018,24306652
1000000,260353,25573342
1000000,253473,25584776
1000000,246278,24684204
1000000,259290,24915288
1000000,257121,24762194
1000000,259215,25329017
1000000,256202,24106177
1000000,253311,24005084
1000000,252507,24669099
1000000,260726,25660855
1000000,262061,25193231
1000000,268992,25558348
1000000,254715,23981657
1000000,253415,24283405
1000000,259400,24442250
1000000,267026,25382328
1000000,254726,24282515
1000000,260609,26045497
1000000,255009,24214710
1000000,254103,24227037
1000000,254134,24295768
1000000,259803,24873483
1000000,261027,24603106
1000000,264835,24227740
1000000,257210,23685713
1000000,259156,24518658
1000000,268262,26122898
1000000,252682,23719247
1000000,271122,25912580
1000000,259969,25539287
1000000,254770,24263915
1000000,255690,25039357
1000000,259440,25265867
1000000,265682,24867002
1000000,255745,24538210
1000000,257493,24053134
1000000,254280,24265965
1000000,254415,24113466
1000000,255941,25662225
1000000,262869,25075179
1000000,260176,24815867
1000000,261642,24987074
1000000,249919,23735792
1000000,256907,24428833
1000000,261596,25141581
1000000,259596,25918381
1000000,258015,25377447
1000000,255142,24032271
1000000,248810,24312284
1000000,259440,25064682
1000000,255822,24814851
1000000,254365,24351287
1000000,255128,24482887
1000000,258682,24685994
1000000,279270,25377949
1000000,257468,25484645
1000000,274828,26245981
1000000,249100,23668757
1000000,265785,25269518
1000000,253575,24956248
1000000,251980,24739391
1000000,254493,24452221
1000000,260725,25057333
1000000,247559,23986415
1000000,249825,24510844
1000000,257305,24753448
1000000,262495,24035772
1000000,262871,26345228
1000000,252902,23742616
1000000,261968,25053094
1000000,257671,24753462
1000000,253493,24384428
1000000,262694,25334080
1000000,256693,25477430
1000000,247125,23874452
1000000,263891,25611248
1000000,253309,23747443
1000000,253424,23945168
1000000,252090,24319600
1000000,256205,24725124
1000000,263614,25163342
1000000,255546,24226452
1000000,259406,24535796
1000000,256124,24431802
1000000,254203,24573264
1000000,256993,24683202
1000000,263749,24279629
1000000,254629,24811519
1000000,254164,24143931
1000000,261700,24524125
1000000,253679,24529356
1000000,263068,26323443
1000000,249280,24085078
1000000,261347,25516946
1000000,255878,24118555
1000000,249421,24461347
1000000,270336,26376515
1000000,249683,24772894
1000000,266983,25748135
1000000,258149,25184679
1000000,248293,24010200
1000000,258652,25986621
1000000,277691,27069434
1000000,268461,26360613
1000000,259258,24879897
1000000,254105,25072996
1000000,252598,24498124
1000000,254387,24439726
1000000,253417,24007087
1000000,256600,24391988
1000000,251845,23814645
1000000,256491,24476528
1000000,254177,24137702
1000000,257769,25060299
1000000,257251,24858309
1000000,256688,24815961
1000000,255804,23890901
1000000,258154,24504290
1000000,265439,24437176
1000000,253570,24480786
1000000,251186,24663936
1000000,262285,25634214
1000000,272075,26965315
1000000,258303,24795929
1000000,258186,25112352
1000000,254317,24659675
1000000,256516,24819400
1000000,263516,25198465
1000000,247522,24223385
1000000,263434,24816152
1000000,253283,25309761
1000000,252984,25844830
1000000,255962,23944809
1000000,257260,24032418
1000000,254776,24711821
1000000,263195,25102811
1000000,254892,24224619
1000000,253811,24304594
1000000,263913,25190794
1000000,264168,25076350
1000000,246166,23852116
1000000,253026,24843726
1000000,250925,24637562
1000000,256425,24057845
1000000,250342,24008078
1000000,256503,24364328
1000000,262360,24987667
1000000,256350,24676427
1000000,263285,25128569
1000000,257236,23536422
1000000,252385,24479108
1000000,255015,24091971
1000000,252197,24272208
1000000,252705,24274414
1000000,260185,24846804
1000000,255452,24451826
1000000,253733,23925831
1000000,256313,24443110
1000000,259308,24288301
1000000,252012,25093042
1000000,264916,25090701
1000000,255708,25028334
1000000,251460,24619352
1000000,251104,23670228
1000000,259010,24979628
1000000,259378,24912687
1000000,278075,24649703
1000000,250270,24266755
1000000,264042,23945904
1000000,283124,25666481
1000000,266581,24729876
1000000,263329,24462695
1000000,275999,24390969
1000000,289789,25263705
1000000,271876,24017694
1000000,261241,24877741
1000000,262073,25571822
1000000,260362,25511252
1000000,254637,24730290
1000000,258878,24205975
1000000,270058,25566802
1000000,271062,26181741
1000000,271072,26527400
1000000,258543,24627130
1000000,265059,24708901
1000000,263345,25527513
1000000,250149,23800121
1000000,255459,24007719
1000000,250071,23722213
1000000,252904,24342310
1000000,262287,24991706
1000000,257213,24778931
1000000,258527,25505611
1000000,257690,25450198
1000000,257514,24889929
1000000,252589,24968201
1000000,255439,25730400
1000000,253794,24814196
1000000,264904,25238836
1000000,256657,23985518
1000000,250904,24392251
1000000,262747,24922164
1000000,258174,25053880
1000000,259584,25178720
1000000,258217,24583047
1000000,264270,25889714
1000000,259778,25287058
1000000,264221,25414792
1000000,256136,25869879
1000000,253000,23872140
1000000,253741,24536759
1000000,262770,25079086
1000000,256005,24118953
1000000,251241,24348333
1000000,261597,25253885
1000000,264071,25190079
1000000,255940,24189801
1000000,271208,26280015
1000000,252724,25758271
1000000,261221,25671016
1000000,266410,26012825
1000000,269038,25972667
1000000,257965,24886954
1000000,250003,24504626
1000000,253463,24603468
1000000,254515,24395447
1000000,260054,24842297
1000000,250040,24799419
1000000,251964,24418129
1000000,259890,26004787
1000000,252014,25270799
1000000,255689,24245360
1000000,255484,24147486
1000000,250128,23609908
1000000,260228,25149842
1000000,259871,25522307
1000000,256300,24334579
1000000,259095,24653306
1000000,254904,24591511
1000000,260723,24669400
1000000,251027,24716396
1000000,258847,24554375
1000000,260986,26093161
1000000,268896,26690219
1000000,248975,23608965
1000000,249848,24405626
1000000,254717,23878246
1000000,254566,24212935
1000000,251649,24713051
1000000,252368,25782518
1000000,261343,25808018
1000000,252485,24153305
1000000,257100,25831697
1000000,253651,24450195
1000000,265953,26217114
1000000,248565,24184430
1000000,258432,24494888
1000000,258815,25226539
1000000,259754,24826699
1000000,268695,25502483
1000000,260104,24785260
1000000,270864,26663690
1000000,253878,24016562
1000000,253413,24320277
1000000,255970,24733992
1000000,262529,25704211
1000000,252221,24329166
1000000,262422,25715693
1000000,254986,24152185
1000000,259850,25909756
1000000,261734,24842111
1000000,262107,25512376
1000000,258547,26434551
1000000,262377,25032842
1000000,250753,23896278
1000000,250911,24835534
1000000,255059,24092079
1000000,262203,24986663
1000000,255039,24546663
1000000,273801,26325194
1000000,258269,24947708
1000000,260062,24833714
1000000,259153,24506489
1000000,257136,25628640
1000000,265605,25167200
1000000,268549,26317194
1000000,253204,24002500
